selection#  	  units 	 distance 	 units
81 	 371.773 	 pixels	 483.3053 	 microns
82 	 241.2686 	 pixels	 313.6495 	 microns
83 	 349.8874 	 pixels	 454.854 	 microns
84 	 262.163 	 pixels	 340.8123 	 microns
85 	 272.3588 	 pixels	 354.0668 	 microns
86 	 301.3378 	 pixels	 391.7395 	 microns
87 	 252.1557 	 pixels	 327.8028 	 microns
88 	 335.628 	 pixels	 436.3168 	 microns
89 	 797.9235 	 pixels	 1037.3016 	 microns
90 	 579.6657 	 pixels	 753.5662 	 microns
91 	 280.055 	 pixels	 364.0718 	 microns
92 	 556.144 	 pixels	 722.988 	 microns
93 	 356.0767 	 pixels	 462.9002 	 microns
94 	 261.3983 	 pixels	 339.8181 	 microns
95 	 126.5929 	 pixels	 164.5709 	 microns
96 	 411.3025 	 pixels	 534.6938 	 microns
97 	 329.4731 	 pixels	 428.3155 	 microns
98 	 805.1144 	 pixels	 1046.6498 	 microns
99 	 469.1523 	 pixels	 609.8987 	 microns
100 	 232.6741 	 pixels	 302.4767 	 microns
101 	 502.9076 	 pixels	 653.7806 	 microns
102 	 244.5052 	 pixels	 317.8571 	 microns
103 	 77.6176 	 pixels	 100.9029 	 microns
104 	 348.3563 	 pixels	 452.8636 	 microns
105 	 190.527 	 pixels	 247.6854 	 microns
106 	 276.1494 	 pixels	 358.9945 	 microns
107 	 175.0415 	 pixels	 227.5542 	 microns
108 	 708.4729 	 pixels	 921.0157 	 microns
109 	 292.2389 	 pixels	 379.9109 	 microns
110 	 682.3061 	 pixels	 886.9989 	 microns
111 	 497.7739 	 pixels	 647.1068 	 microns
112 	 308.9135 	 pixels	 401.5879 	 microns
113 	 242.5903 	 pixels	 315.3678 	 microns
114 	 211.5494 	 pixels	 275.0146 	 microns
115 	 597.317 	 pixels	 776.5129 	 microns
116 	 629.4476 	 pixels	 818.2826 	 microns
117 	 420.324 	 pixels	 546.4217 	 microns
118 	 365.7821 	 pixels	 475.5172 	 microns
119 	 695.3826 	 pixels	 903.9982 	 microns
120 	 350.3155 	 pixels	 455.4105 	 microns
121 	 308.584 	 pixels	 401.1596 	 microns
122 	 180.1991 	 pixels	 234.259 	 microns
123 	 228.3703 	 pixels	 296.8817 	 microns
124 	 251.921 	 pixels	 327.4976 	 microns
125 	 550.4909 	 pixels	 715.6389 	 microns
126 	 447.8461 	 pixels	 582.2005 	 microns
127 	 217.2826 	 pixels	 282.4676 	 microns
128 	 415.7851 	 pixels	 540.5212 	 microns
129 	 310.922 	 pixels	 404.199 	 microns
130 	 275.1437 	 pixels	 357.6872 	 microns
131 	 344.7161 	 pixels	 448.1313 	 microns
132 	 558.2864 	 pixels	 725.773 	 microns
133 	 513.8705 	 pixels	 668.0323 	 microns
134 	 375.3303 	 pixels	 487.9299 	 microns
135 	 203.0535 	 pixels	 263.9698 	 microns
136 	 320.2328 	 pixels	 416.3031 	 microns
137 	 571.1953 	 pixels	 742.5546 	 microns
138 	 752.0905 	 pixels	 977.7187 	 microns
139 	 645.6218 	 pixels	 839.3092 	 microns
140 	 286.6355 	 pixels	 372.6265 	 microns
141 	 268.4747 	 pixels	 349.0174 	 microns
142 	 237.9773 	 pixels	 309.3708 	 microns
143 	 775.7304 	 pixels	 1008.4505 	 microns
144 	 369.6618 	 pixels	 480.5608 	 microns
145 	 262.1518 	 pixels	 340.7977 	 microns
146 	 178.6992 	 pixels	 232.3092 	 microns
147 	 277.1714 	 pixels	 360.3232 	 microns
148 	 597.7063 	 pixels	 777.0189 	 microns
149 	 237.6981 	 pixels	 309.0078 	 microns
150 	 84.1377 	 pixels	 109.3791 	 microns
151 	 549.6734 	 pixels	 714.5761 	 microns
152 	 338.895 	 pixels	 440.5639 	 microns
153 	 254.3824 	 pixels	 330.6975 	 microns
154 	 593.088 	 pixels	 771.0151 	 microns
155 	 579.7226 	 pixels	 753.6401 	 microns
156 	 311.6779 	 pixels	 405.1817 	 microns
157 	 554.0906 	 pixels	 720.3185 	 microns
158 	 355.6282 	 pixels	 462.3171 	 microns
159 	 393.6245 	 pixels	 511.7123 	 microns
160 	 288.226 	 pixels	 374.6941 	 microns
161 	 752.1558 	 pixels	 977.8035 	 microns
162 	 327.9057 	 pixels	 426.2778 	 microns
163 	 794.4612 	 pixels	 1032.8007 	 microns
164 	 631.8256 	 pixels	 821.3741 	 microns
165 	 82.3559 	 pixels	 107.0628 	 microns
166 	 591.1745 	 pixels	 768.5276 	 microns
167 	 342.4211 	 pixels	 445.1478 	 microns
168 	 380.9807 	 pixels	 495.2754 	 microns
169 	 108.6893 	 pixels	 141.2962 	 microns
170 	 559.7555 	 pixels	 727.6829 	 microns
171 	 86.3038 	 pixels	 112.195 	 microns
172 	 595.6809 	 pixels	 774.386 	 microns
173 	 773.8807 	 pixels	 1006.046 	 microns
174 	 527.2479 	 pixels	 685.4229 	 microns
175 	 318.0956 	 pixels	 413.5248 	 microns
176 	 571.7224 	 pixels	 743.2399 	 microns
177 	 754.2429 	 pixels	 980.5168 	 microns
178 	 386.754 	 pixels	 502.7807 	 microns
179 	 600.8203 	 pixels	 781.0672 	 microns
180 	 431.7541 	 pixels	 561.2809 	 microns
181 	 312.4747 	 pixels	 406.2176 	 microns
182 	 248.837 	 pixels	 323.4884 	 microns
183 	 219.9362 	 pixels	 285.9173 	 microns
184 	 344.6452 	 pixels	 448.0392 	 microns
185 	 328.5953 	 pixels	 427.1743 	 microns
186 	 289.5287 	 pixels	 376.3877 	 microns
187 	 490.7249 	 pixels	 637.9431 	 microns
188 	 467.2326 	 pixels	 607.4029 	 microns
189 	 240.3749 	 pixels	 312.4876 	 microns
190 	 797.8941 	 pixels	 1037.2633 	 microns
191 	 337.3904 	 pixels	 438.6079 	 microns
192 	 664.8514 	 pixels	 864.3077 	 microns
193 	 477.0699 	 pixels	 620.1915 	 microns
194 	 360.9802 	 pixels	 469.2747 	 microns
195 	 720.0268 	 pixels	 936.0358 	 microns
196 	 314.4926 	 pixels	 408.8408 	 microns
197 	 189.2985 	 pixels	 246.0883 	 microns
198 	 782.664 	 pixels	 1017.4642 	 microns
199 	 461.6719 	 pixels	 600.1741 	 microns
200 	 576.2839 	 pixels	 749.1699 	 microns
201 	 601.5478 	 pixels	 782.0129 	 microns
202 	 255.4106 	 pixels	 332.0341 	 microns
203 	 794.2528 	 pixels	 1032.5296 	 microns
204 	 471.6962 	 pixels	 613.2057 	 microns
205 	 231.4726 	 pixels	 300.9147 	 microns
206 	 178.4956 	 pixels	 232.0445 	 microns
207 	 599.6634 	 pixels	 779.5632 	 microns
208 	 389.9361 	 pixels	 506.9174 	 microns
209 	 488.39 	 pixels	 634.9076 	 microns
210 	 644.0898 	 pixels	 837.3176 	 microns
211 	 372.3789 	 pixels	 484.0931 	 microns
212 	 682.7192 	 pixels	 887.5358 	 microns
213 	 309.2663 	 pixels	 402.0466 	 microns
214 	 239.7631 	 pixels	 311.6923 	 microns
215 	 574.7537 	 pixels	 747.1806 	 microns
216 	 472.5849 	 pixels	 614.361 	 microns
217 	 354.9004 	 pixels	 461.371 	 microns
218 	 326.0596 	 pixels	 423.8779 	 microns
219 	 734.2875 	 pixels	 954.5747 	 microns
220 	 673.296 	 pixels	 875.2857 	 microns
221 	 304.1718 	 pixels	 395.4238 	 microns
222 	 534.3381 	 pixels	 694.6403 	 microns
223 	 458.9104 	 pixels	 596.5841 	 microns
224 	 606.0805 	 pixels	 787.9054 	 microns
225 	 593.2397 	 pixels	 771.2124 	 microns
226 	 340.9076 	 pixels	 443.1803 	 microns
227 	 476.2771 	 pixels	 619.1609 	 microns
228 	 787.1815 	 pixels	 1023.337 	 microns
229 	 718.6994 	 pixels	 934.3102 	 microns
230 	 627.7858 	 pixels	 816.1223 	 microns
231 	 601.0643 	 pixels	 781.3844 	 microns
232 	 712.4956 	 pixels	 926.2452 	 microns
233 	 346.5528 	 pixels	 450.5191 	 microns
234 	 772.4469 	 pixels	 1004.1819 	 microns
235 	 664.0249 	 pixels	 863.2333 	 microns
236 	 382.1194 	 pixels	 496.7557 	 microns
237 	 398.725 	 pixels	 518.343 	 microns
238 	 799.4834 	 pixels	 1039.3294 	 microns
239 	 723.6387 	 pixels	 940.7313 	 microns
240 	 704.4076 	 pixels	 915.7308 	 microns
241 	 638.6589 	 pixels	 830.2574 	 microns
242 	 778.3576 	 pixels	 1011.8659 	 microns
243 	 616.3165 	 pixels	 801.2122 	 microns
244 	 292.272 	 pixels	 379.9539 	 microns
245 	 788.3224 	 pixels	 1024.8201 	 microns
246 	 733.2454 	 pixels	 953.2199 	 microns
247 	 771.845 	 pixels	 1003.3995 	 microns
248 	 798.6648 	 pixels	 1038.2653 	 microns
249 	 584.6773 	 pixels	 760.0812 	 microns
250 	 713.1014 	 pixels	 927.0327 	 microns
251 	 675.6701 	 pixels	 878.372 	 microns
